numRounds, threshold, numFeat, DISCOUNT, startGuess, accuracy, advUtility, selUtility
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.03763249370377402, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.03394824086310522, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.028978072443764557, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.0321421012952695, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.03089636910383573, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.030506069379517827, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.02758221850794085, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.027212060010030615, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.02523529522829853, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.0238185904695563, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.02184860011760528, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.017878664358590715, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.015829761165664126, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.014395140138232202, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.037193856115769655, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.03527158603575997, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.03607027422348769, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.03476675683063449, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.033455493228290896, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.03385697299381863, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.03206572340370905, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.03290300669963796, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.030689163469642164, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.032763645531724256, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.03289340769601434, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.03209865341891038, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.03255840198397961, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.031096619567608643, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.03227961784482651, 0.0
200, 50.0, 16, 0.5, 8500.001000000117, 0.9500000000000167, 0.03073744819853539, 0.0
