-4.294999999999995,1,3,4,14
-5.3949999999999925,1,3,6,12
-4.415000000000003,2,5,6,9
-4.555000000000003,2,3,8,9
-4.095000000000002,2,3,4,13
-5.685000000000002,1,3,8,10
-3.9100000000000037,2,4,7,9
-3.899999999999995,1,4,7,10
-5.655000000000001,1,3,5,13
-4.565000000000001,1,2,5,14
-6.129999999999999,1,5,6,10
-5.059999999999995,1,5,7,9
-4.339999999999993,1,6,7,9
-3.2199999999999953,4,5,6,8
-5.365000000000002,3,5,7,8
-4.844999999999999,1,3,9,10
-4.785000000000007,3,4,5,11
-3.384999999999998,1,2,8,12
-3.5550000000000086,1,3,4,15
-4.314999999999994,1,4,7,11
-3.344999999999999,1,2,9,11
-4.374999999999993,1,3,7,12
-4.805000000000003,3,4,6,10
-4.015000000000004,2,4,7,10
-4.404999999999994,2,6,7,8
-4.93,3,5,6,9
-5.074999999999999,1,5,6,11
-5.25,1,4,5,13
-3.545000000000009,1,4,8,10
-3.2549999999999955,1,3,6,13
-2.8949999999999996,2,4,6,11
-4.1200000000000045,3,4,7,9
-6.474999999999994,1,5,7,10
-4.939999999999998,2,3,8,10
-4.60499999999999,1,3,5,14
-4.810000000000006,2,5,7,9
-4.900000000000006,2,3,6,12
-5.189999999999994,1,4,6,12
-4.1250000000000036,2,4,8,9
-4.09,1,3,8,11
-3.9549999999999983,2,3,4,14
-4.055,2,3,5,13
-5.104999999999997,16,1,2,4
-4.254999999999999,2,3,7,11
-4.334999999999994,2,5,6,10
-5.470000000000002,1,5,8,9
-3.3050000000000033,1,2,5,15
-4.960000000000004,1,2,6,14
-4.324999999999992,2,4,5,12
-3.7599999999999945,1,2,7,13
-4.670000000000002,4,5,7,8
-5.135000000000005,3,6,7,8
-5.425000000000001,2,3,7,12
-4.339999999999993,1,4,5,14
-4.175000000000004,2,3,4,15
-4.059999999999999,1,3,8,12
-4.2149999999999945,16,1,2,5
-3.9350000000000023,2,3,8,11
-3.934999999999995,1,2,9,12
-4.824999999999996,4,5,6,9
-4.835000000000004,2,5,7,10
-4.324999999999996,3,4,7,10
-4.7699999999999925,1,4,7,12
-5.294999999999996,16,1,3,4
-4.68,2,4,8,10
-6.574999999999999,1,5,7,11
-2.650000000000002,2,4,7,11
-3.8349999999999937,3,5,7,9
-4.445000000000004,2,6,7,9
-4.389999999999997,3,4,5,12
-6.129999999999999,1,6,7,10
-3.4799999999999933,1,3,9,11
-5.5049999999999955,1,5,6,12
-2.7250000000000085,1,2,8,13
-4.064999999999994,1,4,8,11
-5.8049999999999855,1,3,6,14
-4.349999999999991,2,3,6,13
-3.9700000000000024,1,2,6,15
-4.650000000000006,3,4,6,11
-4.150000000000002,3,4,8,9
-4.600000000000001,2,5,8,9
-6.925000000000004,1,5,8,10
-3.3700000000000063,1,3,5,15
-3.4499999999999993,2,3,5,14
-4.2450000000000045,2,4,6,12
-4.535000000000002,2,4,5,13
-3.41,2,5,6,11
-3.7450000000000117,1,6,8,9
-3.6800000000000033,1,4,9,10
-4.955000000000002,1,4,6,13
-2.730000000000004,1,3,7,13
-5.054999999999996,2,3,9,10
-4.514999999999997,1,2,10,11
-4.374999999999986,1,2,7,14
-4.095000000000002,3,5,6,10
-5.309999999999999,4,5,6,10
-6.41,3,5,8,9
-4.404999999999994,4,6,7,8
-4.70000000000001,4,5,7,9
-4.3949999999999925,1,4,9,11
-3.79999999999999,1,2,7,15
-3.764999999999999,2,3,5,15
-2.450000000000003,3,6,7,9
-4.599999999999998,1,2,10,12
-5.054999999999993,2,3,6,14
-3.614999999999995,1,4,8,12
-4.599999999999991,1,3,7,14
-3.375000000000007,1,4,5,15
-5.284999999999982,1,3,9,12
-4.784999999999997,2,6,8,9
-4.310000000000002,2,3,8,12
-4.559999999999992,2,4,9,10
-4.315000000000001,2,4,7,12
-4.690000000000001,2,4,6,13
-4.789999999999999,1,4,6,14
-5.290000000000003,1,5,8,11
-4.015000000000008,3,5,6,11
-3.1200000000000045,1,7,8,9
-5.835000000000004,1,5,9,10
-4.455000000000005,1,6,8,10
-4.455000000000005,2,5,7,11
-4.559999999999995,2,5,6,12
-3.265000000000004,2,4,5,14
-3.7300000000000004,3,4,7,11
-5.165000000000003,1,3,10,11
-4.599999999999998,3,4,6,12
-5.524999999999988,1,5,7,12
-3.640000000000004,2,4,8,11
-3.4150000000000027,1,2,8,14
-4.729999999999997,3,5,7,10
-4.720000000000006,2,6,7,10
-2.8000000000000043,1,2,9,13
-3.8249999999999957,1,5,6,13
-4.920000000000002,1,4,7,13
-3.6350000000000016,1,3,6,15
-5.330000000000002,16,2,3,4
-4.299999999999997,16,1,2,6
-5.104999999999997,2,3,7,13
-7.019999999999989,1,6,7,11
-4.384999999999998,3,4,5,13
-4.269999999999996,3,4,8,10
-4.649999999999995,2,5,8,10
-4.054999999999989,2,3,9,11
-5.540000000000001,16,1,3,5
-4.8250000000000135,1,3,8,13
-5.140000000000004,4,5,7,10
-5.5049999999999955,5,6,7,8
-3.9450000000000074,3,4,8,11
-4.094999999999995,1,2,11,12
-4.054999999999993,1,4,7,14
-4.115000000000002,2,5,8,11
-4.229999999999997,2,3,10,11
-3.1850000000000023,1,2,10,13
-5.489999999999998,4,6,7,9
-3.6300000000000026,4,5,8,9
-4.950000000000003,3,4,9,10
-4.324999999999996,4,5,6,11
-4.2500000000000036,2,3,9,12
-3.1699999999999946,2,4,9,11
-4.295000000000002,1,3,8,14
-4.184999999999999,2,4,6,14
-4.195000000000007,1,4,6,15
-4.029999999999998,2,5,9,10
-3.539999999999999,2,4,5,15
-4.120000000000001,2,3,8,13
-4.255000000000013,1,4,8,13
-4.340000000000003,1,6,8,11
-4.195,3,4,6,13
-5.254999999999988,1,5,6,14
-4.734999999999989,2,5,6,13
-4.139999999999997,2,3,7,14
-4.435000000000006,3,5,7,11
-3.9049999999999976,2,6,7,11
-5.399999999999995,16,1,3,6
-3.985000000000003,2,3,6,15
-4.835000000000001,16,2,3,5
-4.204999999999998,1,4,10,11
-3.6549999999999905,16,1,2,7
-4.994999999999997,1,5,7,13
-5.2400000000000055,1,7,8,10
-6.114999999999988,1,6,7,12
-4.605,3,5,6,12
-3.3099999999999987,1,2,8,15
-3.879999999999992,3,4,7,12
-4.780000000000005,3,6,8,9
-6.500000000000007,1,6,9,10
-4.35499999999999,1,4,9,12
-4.264999999999997,1,2,9,14
-4.16,2,4,8,12
-4.524999999999999,2,7,8,9
-3.9750000000000014,3,6,7,10
-5.030000000000001,1,5,8,12
-4.734999999999994,16,1,4,5
-5.104999999999997,1,3,10,12
-1.5949999999999989,1,3,7,15
-5.450000000000003,2,5,7,12
-4.355,2,4,7,13
-3.815000000000005,3,4,5,14
-2.8949999999999996,1,3,9,13
-5.77,3,5,8,10
-4.145,2,6,8,10
-6.1299999999999955,1,5,9,11
-4.610000000000003,3,6,8,10
-3.7399999999999913,5,6,7,9
-4.324999999999992,4,6,8,9
-3.075000000000003,3,7,8,9
-6.255000000000013,1,5,8,13
-6.1299999999999955,16,2,3,6
-4.344999999999999,1,4,8,14
-3.9099999999999966,3,4,6,14
-4.585000000000004,3,4,9,11
-4.495000000000001,3,4,7,13
-5.385000000000009,4,6,7,10
-3.664999999999999,2,5,9,11
-4.799999999999994,1,4,10,12
-3.4450000000000074,1,2,9,15
-3.465,2,3,8,14
-4.670000000000002,1,2,10,14
-5.965000000000003,2,5,7,13
-3.280000000000001,2,4,10,11
-7.2949999999999875,1,5,9,12
-4.059999999999995,4,5,6,12
-5.750000000000014,3,5,8,11
-3.5849999999999973,16,1,2,8
-4.855000000000004,2,4,8,13
-4.119999999999997,2,3,9,13
-4.5,4,5,8,10
-5.874999999999989,1,3,9,14
-4.149999999999999,16,1,3,7
-3.8400000000000034,2,4,9,12
-4.465000000000007,2,3,7,15
-3.849999999999998,1,4,7,15
-3.9200000000000017,1,3,10,13
-4.765000000000001,2,7,8,10
-3.174999999999997,2,6,8,11
-3.5249999999999986,3,5,6,13
-5.394999999999996,1,7,8,11
-5.294999999999995,16,1,4,6
-4.414999999999999,1,4,9,13
-3.9700000000000024,16,2,4,5
-4.594999999999999,2,5,6,14
-3.390000000000004,1,5,6,15
-4.015000000000001,1,2,11,13
-4.4900000000000055,3,6,7,11
-5.0099999999999945,2,3,10,12
-3.754999999999999,3,4,5,15
-6.199999999999992,1,5,7,14
-3.995000000000001,2,4,6,15
-5.674999999999997,1,6,9,11
-5.785,3,5,9,10
-4.474999999999994,1,7,9,10
-4.120000000000008,1,6,7,13
-2.9449999999999967,2,4,7,14
-7.515000000000004,1,5,10,11
-3.6699999999999946,3,5,7,12
-2.4250000000000043,1,3,8,15
-5.099999999999998,2,6,9,10
-5.625,2,6,7,12
-3.4450000000000003,3,4,8,12
-4.565000000000001,1,3,11,12
-4.3849999999999945,2,5,8,12
-5.23,1,6,8,12
-4.640000000000001,4,5,7,11
-3.789999999999992,2,6,9,11
-4.260000000000005,1,8,9,10
-7.179999999999993,5,6,7,10
-5.7450000000000045,5,6,8,9
-4.43,3,6,7,12
-5.094999999999999,2,4,10,12
-4.225000000000001,2,4,8,14
-2.8900000000000077,1,3,9,15
-4.14500000000001,4,7,8,9
-3.710000000000001,3,4,6,15
-4.660000000000004,1,3,11,13
-4.340000000000003,2,6,8,12
-4.704999999999995,4,5,6,13
-4.175000000000008,3,6,8,11
-3.740000000000002,2,7,8,11
-3.969999999999999,1,4,10,13
-3.6949999999999896,4,6,8,10
-5.410000000000014,3,7,8,10
-3.759999999999991,16,1,4,7
-3.640000000000004,16,1,3,8
-4.855000000000004,2,5,8,13
-3.7049999999999947,1,4,8,15
-5.409999999999997,1,3,10,14
-5.325000000000003,1,7,8,12
-4.650000000000002,1,2,10,15
-4.375,3,5,7,13
-5.6299999999999955,3,5,9,11
-5.055,3,5,6,14
-3.549999999999997,3,4,8,13
-2.899999999999995,3,4,7,14
-4.199999999999999,4,5,7,12
-4.285000000000004,4,5,9,10
-4.984999999999999,4,6,7,11
-5.325000000000003,3,5,8,12
-4.524999999999999,3,4,10,11
-4.509999999999998,2,6,7,13
-4.669999999999998,16,1,5,6
-5.18,16,2,3,7
-4.449999999999996,1,4,9,14
-4.919999999999995,1,4,11,12
-4.645000000000003,2,5,7,14
-4.274999999999999,3,4,9,12
-5.974999999999994,1,5,10,12
-3.994999999999994,1,2,11,14
-3.4799999999999827,1,7,9,11
-4.420000000000002,2,5,9,12
-3.575000000000003,2,4,7,15
-5.665000000000006,3,6,9,10
-4.150000000000013,2,3,8,15
-6.154999999999987,1,6,9,12
-4.675000000000004,1,5,9,13
-4.069999999999997,4,5,8,11
-4.16,2,5,10,11
-4.560000000000002,16,1,2,9
-6.945,1,6,10,11
-3.169999999999998,1,5,7,15
-5.070000000000004,1,5,8,14
-4.540000000000006,2,7,9,10
-4.794999999999995,2,3,9,14
-3.734999999999996,2,3,10,13
-3.960000000000001,2,3,11,12
-3.3500000000000156,1,6,8,13
-2.414999999999992,1,2,12,13
-5.0500000000000025,16,3,4,5
-3.4449999999999967,2,5,6,15
-4.464999999999996,2,4,9,13
-6.9199999999999875,1,6,7,14
-5.414999999999994,16,2,4,6
-5.534999999999993,4,6,9,10
-5.474999999999991,5,6,7,11
-6.084999999999994,5,6,8,10
-4.595000000000006,5,7,8,9
-4.975000000000001,2,7,8,12
-4.134999999999991,1,7,9,12
-4.145,3,5,7,14
-3.3599999999999994,3,4,8,14
-4.499999999999993,2,4,10,13
-4.449999999999999,2,6,10,11
-7.86999999999999,1,5,9,14
-5.5950000000000095,4,5,7,13
-4.780000000000005,4,7,8,10
-6.679999999999989,3,5,9,12
-6.175000000000008,3,5,8,13
-4.489999999999998,1,6,9,13
-5.905000000000001,1,5,11,12
-3.7099999999999937,2,4,9,14
-4.31999999999999,4,5,9,11
-5.259999999999998,3,7,9,10
-3.7149999999999963,4,5,6,14
-4.81999999999999,1,6,7,15
-4.769999999999996,16,1,5,7
-4.289999999999999,2,5,9,13
-5.774999999999999,1,4,11,13
-4.459999999999997,1,2,12,14
-3.7449999999999903,2,7,9,11
-5.445000000000004,1,6,8,14
-3.740000000000002,1,4,9,15
-4.214999999999996,3,4,9,13
-4.629999999999999,2,8,9,10
-3.789999999999999,2,5,8,14
-5.075000000000003,3,5,10,11
-5.490000000000002,4,6,7,12
-3.645000000000003,2,3,11,13
-4.885000000000002,16,1,2,10
-3.4149999999999956,4,5,8,12
-6.719999999999999,1,6,10,12
-4.839999999999996,16,1,3,9
-4.184999999999999,2,6,8,13
-5.154999999999998,3,4,10,12
-3.8099999999999916,4,6,8,11
-4.954999999999995,2,5,10,12
-5.445,1,5,10,13
-4.555,16,2,5,6
-3.705000000000002,16,2,4,7
-4.720000000000002,1,4,10,14
-3.094999999999999,3,4,7,15
-4.114999999999995,16,1,4,8
-3.539999999999999,2,4,11,12
-5.059999999999999,16,2,3,8
-2.5350000000000072,1,5,8,15
-5.049999999999997,3,6,8,12
-3.549999999999997,3,6,7,13
-4.009999999999998,2,3,9,15
-2.830000000000009,1,3,10,15
-3.784999999999993,2,3,10,14
-3.7200000000000024,2,4,8,15
-5.364999999999998,2,6,7,14
-4.015000000000001,3,6,9,11
-2.680000000000007,3,5,6,15
-3.2049999999999983,1,2,11,15
-4.635000000000005,1,7,8,13
-4.725000000000005,2,5,7,15
-6.0049999999999955,16,3,4,6
-4.164999999999996,1,3,11,14
-3.0899999999999928,1,3,12,13
-4.899999999999999,1,7,10,11
-4.540000000000003,2,6,9,12
-4.105000000000004,1,8,9,11
-4.82500000000001,3,7,8,11
-8.659999999999997,5,7,8,10
-1.2600000000000051,6,7,8,9
-3.8200000000000145,2,8,9,11
-3.3299999999999983,4,6,8,12
-3.8599999999999888,2,5,11,12
-3.6650000000000027,16,3,4,7
-5.134999999999998,16,2,4,8
-5.43,16,1,4,9
-3.7300000000000004,2,5,8,15
-4.9650000000000105,2,7,9,12
-3.200000000000003,3,4,8,15
-3.715000000000007,2,7,10,11
-5.0049999999999955,1,8,9,12
-5.2350000000000065,3,6,7,14
-4.344999999999995,1,2,12,15
-3.465,16,1,5,8
-5.805,16,1,3,10
-4.719999999999999,2,3,10,15
-7.554999999999989,1,6,9,14
-4.95000000000001,3,7,8,12
-3.4100000000000072,1,5,9,15
-5.269999999999996,1,7,8,14
-4.514999999999997,2,6,7,15
-6.359999999999992,1,3,12,14
-3.5099999999999945,16,1,2,11
-6.830000000000002,1,5,10,14
-5.359999999999999,3,5,9,13
-6.109999999999999,1,5,11,13
-5.4850000000000065,4,6,7,13
-4.805000000000007,4,5,8,13
-4.259999999999991,2,4,10,14
-4.185000000000002,16,2,5,7
-3.5299999999999976,2,3,11,14
-3.980000000000004,1,6,8,15
-4.405000000000005,3,4,9,14
-7.105,5,6,9,10
-3.954999999999984,5,6,7,12
-2.354999999999997,1,7,9,13
-4.914999999999999,3,5,10,12
-4.450000000000006,3,4,11,12
-4.1000000000000085,1,6,10,13
-5.02000000000001,2,7,8,13
-3.9200000000000017,1,2,13,14
-4.515000000000004,2,5,9,14
-4.344999999999995,1,4,11,14
-5.659999999999997,16,3,5,6
-5.720000000000006,3,5,8,14
-4.984999999999996,2,6,8,14
-4.279999999999994,2,5,10,13
-5.184999999999995,4,7,9,10
-5.550000000000008,3,8,9,10
-5.324999999999989,5,6,8,11
-4.099999999999994,1,4,12,13
-3.8249999999999993,2,4,11,13
-4.09,4,7,8,11
-3.9750000000000085,3,6,8,13
-5.135000000000005,3,6,9,12
-3.480000000000004,1,4,10,15
-4.879999999999988,4,6,9,11
-3.4649999999999963,2,3,12,13
-1.1400000000000041,3,5,7,15
-4.534999999999997,4,5,9,12
-3.5250000000000057,4,5,7,14
-3.1400000000000006,4,5,6,15
-6.114999999999995,16,2,3,9
-6.575000000000003,1,6,11,12
-4.09,2,6,9,13
-5.0199999999999925,16,1,6,7
-3.664999999999992,3,4,10,13
-3.2999999999999936,2,4,9,15
-4.859999999999999,2,6,10,12
-2.624999999999993,3,7,9,11
-5.664999999999992,1,7,10,12
-4.749999999999989,4,5,10,11
-3.6150000000000055,1,3,11,15
-6.460000000000001,1,8,10,11
-3.6200000000000045,3,6,10,11
-3.889999999999997,6,7,8,10
-7.419999999999998,5,7,9,10
-4.1549999999999905,4,8,9,10
-5.449999999999996,4,5,10,12
-3.2950000000000053,1,5,10,15
-4.194999999999993,3,4,10,14
-2.625,2,4,11,14
-3.3999999999999844,3,7,9,12
-3.809999999999995,3,5,10,13
-3.870000000000001,16,1,3,11
-5.030000000000015,3,7,8,13
-5.195,3,6,9,13
-5.229999999999997,16,2,6,7
-2.9099999999999966,4,5,8,14
-3.8349999999999973,2,3,12,14
-4.324999999999996,2,8,10,11
-5.335000000000004,1,8,10,12
-3.960000000000001,1,6,9,15
-5.169999999999991,5,6,8,12
-7.119999999999997,5,7,8,11
-5.214999999999993,1,4,12,14
-3.7099999999999973,1,3,12,15
-1.0950000000000095,3,6,7,15
-5.224999999999998,16,2,4,9
-5.454999999999998,1,3,13,14
-6.595000000000002,3,6,10,12
-3.8250000000000064,1,8,9,13
-4.364999999999995,3,4,11,13
-4.409999999999993,2,7,8,14
-3.740000000000002,2,6,8,15
-4.140000000000004,16,1,6,8
-4.905000000000001,5,6,9,11
-4.010000000000005,4,7,9,11
-4.175000000000011,3,8,9,11
-4.854999999999997,1,7,9,14
-3.8000000000000007,2,3,11,15
-4.77,16,2,5,8
-6.454999999999995,1,6,10,14
-4.384999999999998,1,2,13,15
-5.935000000000002,16,1,5,9
-4.405000000000001,2,8,9,12
-4.135000000000005,16,3,4,8
-4.774999999999999,4,6,10,11
-3.090000000000007,3,5,8,15
-6.220000000000006,3,6,8,14
-4.674999999999997,2,5,11,13
-3.879999999999992,1,5,12,13
-3.810000000000006,3,5,11,12
-4.739999999999998,16,1,2,12
-3.245000000000001,3,4,9,15
-4.800000000000001,4,5,9,13
-4.025000000000013,3,7,10,11
-3.5050000000000026,2,6,11,12
-4.420000000000009,4,5,7,15
-4.134999999999991,5,6,7,13
-3.8299999999999947,2,5,10,14
-4.735000000000003,16,4,5,6
-4.960000000000001,1,6,11,13
-3.934999999999995,4,6,8,13
-5.354999999999986,4,6,9,12
-5.824999999999996,2,6,9,14
-3.5,2,5,9,15
-4.23,2,6,10,13
-7.365000000000002,3,5,9,14
-4.519999999999996,1,9,10,11
-3.995000000000001,4,6,7,14
-2.344999999999999,1,7,8,15
-5.080000000000005,16,1,4,10
-5.844999999999999,1,5,11,14
-2.5699999999999896,1,7,10,13
-3.4250000000000007,1,4,11,15
-5.235000000000003,2,7,10,12
-5.304999999999993,1,7,11,12
-3.8799999999999955,2,4,12,13
-4.535,16,3,5,7
-5.769999999999996,16,2,3,10
-3.934999999999995,2,7,9,13
-4.644999999999996,2,4,10,15
-3.9350000000000023,4,7,8,12
-4.909999999999997,6,7,9,10
-7.065000000000001,5,8,9,10
-4.100000000000001,1,7,11,13
-4.234999999999996,1,4,13,14
-6.615000000000002,1,9,10,12
-2.2549999999999883,6,7,8,11
-5.555,4,6,10,12
-4.535,5,6,8,13
-4.179999999999996,1,4,12,15
-5.2549999999999955,16,1,6,9
-3.4300000000000033,1,5,11,15
-4.895000000000007,3,5,11,13
-4.254999999999999,3,5,10,14
-4.055000000000003,1,6,10,15
-3.9299999999999997,2,7,11,12
-4.355,4,5,10,13
-5.8750000000000036,16,1,3,12
-2.0749999999999993,1,6,12,13
-5.415000000000006,4,7,8,13
-3.8899999999999864,4,6,8,14
-5.090000000000007,16,3,6,7
-5.3450000000000095,1,8,10,13
-2.3149999999999977,1,7,9,15
-2.9700000000000024,4,5,8,15
-3.995000000000001,16,1,2,13
-4.170000000000002,5,7,9,11
-3.450000000000003,3,6,11,12
-4.494999999999997,2,7,9,14
-6.835000000000008,5,7,8,12
-4.219999999999999,2,8,10,12
-3.6250000000000036,2,7,10,13
-3.7649999999999935,2,6,11,13
-5.004999999999992,16,1,4,11
-3.8499999999999908,2,5,12,13
-3.9700000000000024,3,4,10,15
-6.884999999999991,1,6,11,14
-3.8100000000000094,3,7,8,14
-3.8549999999999898,4,8,9,11
-5.279999999999992,16,2,4,10
-4.450000000000003,2,3,13,14
-6.594999999999992,5,6,9,12
-3.6800000000000033,3,4,11,14
-3.8049999999999997,1,3,13,15
-3.7699999999999925,2,4,12,14
-6.7749999999999915,5,6,10,11
-3.894999999999996,4,7,10,11
-5.525000000000013,3,8,10,11
-5.679999999999993,3,7,10,12
-3.914999999999999,2,6,9,15
-5.679999999999996,16,1,5,10
-2.7800000000000047,2,4,11,15
-4.700000000000003,4,6,7,15
-3.4899999999999984,3,5,9,15
-4.8899999999999935,16,2,6,8
-3.6500000000000057,2,8,9,13
-3.5649999999999977,4,5,9,14
-5.220000000000006,3,8,9,12
-5.164999999999996,4,6,9,13
-4.514999999999997,3,4,12,13
-6.854999999999997,3,6,9,14
-5.084999999999997,2,6,10,14
-5.494999999999994,1,7,10,14
-4.380000000000006,2,3,12,15
-3.5799999999999983,3,7,9,13
-4.439999999999998,16,1,7,8
-4.265000000000004,16,2,5,9
-4.044999999999998,4,5,11,12
-4.309999999999995,1,2,14,15
-7.214999999999993,1,5,12,14
-3.7800000000000047,2,7,8,15
-4.779999999999994,4,7,9,12
-3.5099999999999874,2,9,10,11
-3.920000000000009,16,4,5,7
-4.534999999999997,2,5,10,15
-5.4099999999999895,5,6,7,14
-3.645000000000003,2,5,11,14
-4.0900000000000105,3,6,8,15
-5.420000000000002,1,8,11,12
-5.760000000000009,16,3,4,9
-4.314999999999998,16,2,3,11
-5.835000000000001,1,8,9,14
-5.425000000000004,16,3,5,8
-3.2650000000000006,3,6,10,13
-5.109999999999992,5,7,9,12
-6.564999999999991,6,8,9,10
-0.29000000000001336,6,7,9,11
-6.044999999999995,5,8,9,11
-3.194999999999993,2,8,11,12
-5.4099999999999895,1,7,11,14
-8.025000000000006,5,7,8,13
-0.15000000000000568,3,7,8,15
-4.809999999999999,16,1,2,14
-4.3799999999999955,16,2,7,8
-5.850000000000001,3,8,10,12
-1.8899999999999935,1,7,12,13
-3.3349999999999866,4,7,8,14
-5.5000000000000036,16,1,6,10
-6.699999999999996,5,7,10,11
-5.740000000000002,1,9,11,12
-8.694999999999993,1,6,12,14
-5.349999999999994,16,1,4,12
-4.605,3,8,9,13
-4.274999999999999,2,8,10,13
-7.130000000000003,16,3,5,9
-3.719999999999999,3,7,11,12
-4.415000000000006,3,7,9,14
-4.355000000000004,3,6,10,14
-4.590000000000003,2,6,10,15
-5.775000000000002,4,7,10,12
-4.364999999999991,4,8,10,11
-5.925000000000004,16,3,4,10
-4.109999999999999,2,7,11,13
-4.114999999999995,1,3,14,15
-6.050000000000004,16,3,6,8
-3.9050000000000047,3,4,11,15
-5.70999999999999,16,2,6,9
-5.665000000000003,16,2,3,12
-3.5999999999999943,4,6,8,15
-4.239999999999995,4,6,10,13
-2.575000000000003,3,6,11,13
-2.439999999999994,5,6,7,15
-5.5549999999999855,4,6,9,14
-4.169999999999995,2,4,12,15
