5.539999999999999,1,3,8,10,11
4.429999999999993,16,1,4,5,7
6.479999999999997,1,5,8,9,10
3.669999999999998,1,2,8,10,12
4.319999999999993,2,4,5,9,13
8.8,1,5,6,10,11
5.4900000000000055,3,5,6,9,10
5.0,3,4,7,9,10
3.289999999999992,1,2,4,11,15
6.000000000000011,1,3,6,11,12
3.6650000000000063,1,3,4,10,15
3.814999999999994,2,5,6,8,12
4.764999999999976,1,3,8,9,12
3.654999999999987,1,2,7,9,14
6.2699999999999925,1,6,7,8,11
3.4349999999999987,2,5,6,9,11
5.190000000000008,1,4,5,10,13
5.629999999999992,1,4,6,10,12
4.714999999999986,1,2,7,11,12
1.050000000000015,1,2,8,9,13
3.595000000000006,2,4,5,8,14
4.415000000000017,1,4,6,8,14
5.45999999999999,2,3,6,7,15
4.885000000000012,2,5,7,9,10
5.54000000000001,2,3,7,8,13
3.5100000000000087,2,4,6,7,14
4.339999999999996,1,3,4,11,14
4.2300000000000075,2,4,5,7,15
2.985000000000003,3,4,5,6,15
4.260000000000002,2,3,4,9,15
6.0249999999999915,1,3,5,10,14
5.230000000000011,3,4,6,9,11
5.2849999999999895,3,4,6,7,13
3.830000000000002,1,3,6,10,13
5.0,2,4,5,10,12
3.91,16,1,3,5,8
4.9600000000000115,1,4,6,7,15
2.6399999999999864,1,2,7,10,13
6.794999999999973,1,3,6,9,14
3.429999999999982,1,2,5,12,13
6.474999999999991,1,5,7,8,12
4.684999999999995,2,4,8,9,10
5.495000000000001,4,5,6,7,11
2.5049999999999955,2,4,7,9,11
4.944999999999993,3,4,5,10,11
4.580000000000002,16,2,3,5,7
3.350000000000005,2,3,4,11,13
3.7099999999999937,1,2,6,11,13
4.614999999999998,1,3,7,8,14
4.079999999999998,16,1,2,3,11
4.329999999999988,1,2,4,12,14
4.380000000000003,2,4,6,8,13
3.990000000000016,1,5,6,8,13
3.5999999999999943,1,4,7,10,11
5.1200000000000045,16,2,3,4,8
3.5750000000000064,1,3,5,9,15
6.984999999999989,1,5,6,9,12
6.4449999999999825,1,6,7,9,10
4.400000000000002,2,4,7,8,12
5.145000000000003,1,4,7,8,13
5.429999999999993,1,4,6,9,13
6.144999999999985,16,1,3,4,9
4.679999999999978,1,4,7,9,12
4.295000000000005,2,3,7,10,11
4.704999999999995,1,3,4,12,13
4.455000000000005,3,4,5,8,13
3.5599999999999987,16,1,2,6,8
3.800000000000015,2,4,6,9,12
5.72000000000002,2,3,7,9,12
2.154999999999994,1,3,7,9,13
3.7950000000000053,1,2,6,9,15
5.400000000000009,1,3,5,11,13
4.25500000000001,3,4,7,8,11
5.100000000000001,2,5,7,8,11
4.569999999999993,2,3,6,9,13
3.994999999999994,2,3,5,11,12
4.4299999999999855,2,3,4,10,14
4.535000000000007,1,2,5,10,15
3.2850000000000037,1,4,5,8,15
2.764999999999997,3,4,5,7,14
5.865000000000007,16,1,2,4,10
4.8849999999999945,2,3,6,8,14
3.2949999999999875,1,2,9,10,11
5.314999999999998,2,3,6,10,12
6.369999999999997,2,5,6,7,13
3.6349999999999927,2,3,5,10,13
5.464999999999996,3,6,7,8,10
4.510000000000005,4,6,7,8,9
4.650000000000006,2,3,8,10,11
5.4299999999999855,1,4,7,10,12
3.1250000000000178,16,2,4,5,7
2.1400000000000077,2,4,7,10,11
1.5250000000000092,1,3,7,8,15
4.484999999999999,1,4,6,10,13
5.769999999999989,2,3,6,9,14
2.5700000000000003,1,3,6,9,15
4.085000000000008,1,3,5,10,15
3.7600000000000193,2,3,6,11,12
5.374999999999989,2,3,7,9,13
4.354999999999986,16,1,2,4,11
5.61000000000001,4,5,7,8,10
4.3750000000000036,2,4,6,7,15
3.949999999999992,1,2,4,12,15
3.589999999999982,3,4,6,7,14
3.614999999999995,3,4,5,7,15
5.264999999999997,1,3,5,11,14
5.540000000000006,2,5,6,7,14
5.305000000000007,3,4,6,10,11
3.335000000000001,3,4,6,8,13
4.165000000000006,16,1,3,6,8
3.399999999999995,16,1,2,7,8
4.129999999999985,1,2,7,10,14
5.4,16,3,4,5,6
4.649999999999999,2,4,5,10,13
5.414999999999996,1,4,5,10,14
3.7900000000000134,3,4,7,9,11
4.054999999999989,2,5,7,9,11
5.160000000000011,1,2,6,10,15
5.254999999999985,16,1,2,5,10
5.07,16,2,3,5,8
4.484999999999996,3,4,5,9,13
2.8900000000000112,2,3,4,11,14
5.384999999999977,1,6,7,9,11
5.535,1,5,8,9,11
2.914999999999992,1,3,7,10,13
3.764999999999997,1,3,6,11,13
4.219999999999999,1,2,3,13,15
4.65499999999998,1,3,7,9,14
7.865000000000009,1,5,7,10,11
3.6950000000000003,2,4,5,8,15
5.720000000000002,4,5,6,9,10
7.154999999999987,3,5,7,9,10
5.430000000000007,3,5,6,9,11
5.214999999999996,1,3,8,10,12
2.8900000000000006,1,3,8,9,13
3.264999999999997,2,3,5,10,14
6.804999999999989,1,3,6,10,14
3.0449999999999875,1,2,7,9,15
6.389999999999997,1,4,5,11,13
5.959999999999994,1,4,6,11,12
3.9899999999999984,2,3,7,8,14
3.975000000000012,1,4,6,8,15
5.324999999999996,3,4,5,10,12
4.190000000000001,1,2,4,13,14
3.0149999999999935,2,6,7,8,11
4.560000000000002,4,5,6,7,12
4.409999999999997,1,3,5,12,13
4.089999999999989,2,3,6,10,13
2.6000000000000014,2,4,5,9,14
4.035000000000011,3,4,7,8,12
4.965000000000003,2,4,6,10,12
4.435000000000013,1,2,6,11,14
3.3849999999999945,1,4,8,9,12
2.420000000000016,1,2,8,10,13
4.555000000000003,2,3,8,9,12
3.870000000000001,2,4,8,9,11
5.204999999999998,1,4,7,9,13
3.544999999999991,2,3,4,12,13
5.010000000000009,2,6,7,9,10
4.905000000000001,3,4,8,9,10
6.870000000000019,3,5,7,8,11
