5.529999999999998,4,13,15
5.08,16,6,10
4.704999999999995,16,2,14
4.094999999999992,7,11,14
2.3049999999999997,5,12,15
3.1500000000000004,16,1,15
7.239999999999998,6,12,14
7.07,5,13,14
1.9750000000000014,8,9,15
2.924999999999997,3,14,15
3.389999999999997,16,7,9
6.395,9,10,14
4.779999999999998,10,11,12
1.4449999999999932,9,11,13
2.0749999999999993,6,12,15
4.929999999999996,16,5,12
3.0749999999999993,4,14,15
4.7499999999999964,16,7,10
5.370000000000001,8,12,13
4.4599999999999955,16,4,13
3.814999999999996,16,2,15
6.900000000000002,16,3,14
3.5000000000000036,8,11,14
3.0850000000000044,16,8,9
4.1549999999999905,7,12,14
5.539999999999996,6,13,14
1.6650000000000027,8,10,15
1.0400000000000027,7,11,15
3.6599999999999966,16,6,11
3.3049999999999997,5,13,15
1.5250000000000021,5,14,15
2.559999999999995,9,11,14
2.9250000000000007,10,11,13
3.929999999999996,9,12,13
4.664999999999999,16,4,14
3.860000000000003,16,8,10
5.495000000000001,16,6,12
3.7650000000000023,16,3,15
4.394999999999994,16,5,13
5.300000000000004,8,12,14
2.6299999999999955,16,7,11
1.1950000000000003,7,13,14
0.8650000000000055,9,10,15
1.8949999999999996,8,11,15
1.2899999999999991,7,12,15
4.224999999999998,6,13,15
4.159999999999997,6,14,15
4.544999999999995,10,11,14
5.580000000000002,10,12,13
3.8299999999999983,16,4,15
3.919999999999998,16,7,12
5.459999999999997,16,5,14
4.829999999999995,16,6,13
9.41,9,12,14
7.784999999999997,8,13,14
-1.3999999999999986,9,11,15
4.440000000000005,8,12,15
2.474999999999998,16,8,11
1.8050000000000068,7,13,15
5.520000000000003,16,9,10
8.415,8,13,15
1.9099999999999966,11,12,13
4.705000000000002,10,12,14
8.295000000000002,9,13,14
1.889999999999997,10,11,15
0.774999999999995,9,12,15
-0.8550000000000004,7,14,15
1.610000000000003,16,5,15
1.3099999999999987,16,9,11
5.349999999999998,16,8,12
7.434999999999999,16,6,14
4.385000000000002,16,7,13
3.6000000000000014,11,12,14
6.105,10,13,14
1.6999999999999993,10,12,15
3.34,16,6,15
4.079999999999998,9,13,15
2.3500000000000014,8,14,15
3.884999999999998,16,10,11
4.934999999999999,16,9,12
5.274999999999999,16,8,13
3.8399999999999963,16,7,14
4.73,11,13,14
2.529999999999994,11,12,15
3.4450000000000003,10,13,15
4.545000000000002,9,14,15
4.905000000000001,16,10,12
3.9800000000000004,16,9,13
5.645000000000003,16,8,14
2.0899999999999963,16,7,15
5.994999999999997,12,13,14
3.544999999999998,11,13,15
-0.5650000000000013,10,14,15
2.6050000000000004,16,11,12
4.040000000000003,16,10,13
8.360000000000003,16,9,14
0.3949999999999996,16,8,15
4.829999999999998,12,13,15
1.2649999999999935,11,14,15
3.129999999999999,16,11,13
6.239999999999998,16,10,14
-0.4450000000000003,16,9,15
3.3399999999999963,12,14,15
5.449999999999996,16,12,13
4.605,16,11,14
1.1449999999999996,16,10,15
5.724999999999994,13,14,15
8.059999999999995,16,12,14
1.5949999999999953,16,11,15
9.099999999999998,16,13,14
2.9199999999999946,16,12,15
6.2599999999999945,16,13,15
3.384999999999998,16,14,15
