0.9050000000001504,1,2,3,4,5,7,8,9,10,14
1.685000000000052,1,2,3,4,5,6,7,9,12,14
-9.294999999999938,16,1,2,3,4,5,6,7,8,11
-5.674999999999898,1,2,3,4,5,6,9,10,11,12
-1.229999999999805,1,2,3,4,6,7,8,9,10,13
-7.334999999999965,1,2,3,4,5,7,8,9,11,13
-3.079999999999913,1,2,3,4,5,6,7,9,11,15
2.3999999999999773,1,2,3,4,5,6,8,9,12,13
-0.9749999999999375,1,2,3,4,5,7,8,9,12,13
-1.4599999999998658,1,2,4,5,6,7,8,9,10,12
-3.8299999999999557,1,3,4,5,6,7,8,9,10,11
-5.694999999999986,1,2,3,5,6,7,8,9,11,12
-6.9049999999998235,1,2,3,4,6,7,8,10,11,12
-1.7700000000000387,1,2,3,4,5,6,7,9,12,15
-3.204999999999764,1,2,3,4,5,7,9,10,11,12
-1.8199999999999505,1,2,3,5,6,7,8,9,10,13
-1.749999999999794,1,2,3,4,5,6,8,9,11,15
-6.859999999999985,1,2,3,4,5,6,7,10,11,15
-7.889999999999866,16,1,2,3,4,5,6,7,8,12
1.1249999999999787,1,2,3,4,5,6,8,10,12,13
-5.104999999999997,1,2,3,4,5,6,7,8,13,15
-1.749999999999993,16,1,2,3,4,5,6,8,9,10
-5.915000000000234,1,2,3,4,5,6,8,10,11,14
-1.5900000000001526,1,2,3,4,5,6,7,11,12,13
-5.999999999999979,1,2,3,4,6,7,8,9,10,14
-4.7899999999999,1,2,3,4,5,6,7,10,12,14
-3.8599999999998644,16,1,2,3,4,5,6,7,9,11
-3.1149999999998528,1,2,3,4,6,7,8,9,11,13
-3.4099999999999397,1,2,3,4,5,7,8,10,11,13
-0.5549999999998363,1,2,3,4,5,7,8,9,10,15
1.9949999999998695,1,2,3,4,5,6,9,10,11,13
0.28999999999999915,1,2,3,4,5,6,8,9,12,14
0.4450000000000145,1,2,3,4,5,7,8,9,11,14
-3.274999999999892,1,2,3,4,5,6,7,9,13,14
-3.1249999999998863,1,2,3,4,6,7,8,9,10,15
-5.809999999999853,1,2,3,4,5,8,9,10,11,12
-6.729999999999869,2,3,4,5,6,7,8,9,10,11
0.7149999999999892,1,2,3,4,6,7,8,9,12,13
-4.7799999999998875,1,3,4,5,6,7,8,9,10,12
-4.869999999999905,1,2,3,4,5,6,7,8,14,15
-1.2449999999999974,1,2,3,4,5,6,9,10,12,13
-1.310000000000045,1,2,3,4,5,6,8,9,13,14
-4.785000000000025,1,2,3,4,5,6,7,10,12,15
-7.204999999999927,1,2,3,5,6,7,8,9,10,14
-4.049999999999905,1,2,4,5,6,7,8,9,11,12
-9.244999999999877,1,2,3,5,6,7,8,10,11,12
-5.399999999999821,1,2,3,4,5,6,7,11,12,14
-4.449999999999996,16,1,2,3,4,5,6,7,9,12
2.184999999999974,1,2,3,4,5,7,8,10,12,13
-1.940000000000019,1,2,3,4,5,7,8,10,11,14
-4.9699999999998,1,2,3,4,5,7,9,10,11,13
-5.679999999999701,1,2,3,4,6,7,9,10,11,12
-3.4049999999998732,1,2,4,5,6,7,8,9,10,13
-1.3549999999997908,16,1,2,3,4,5,7,8,9,10
-1.9000000000000412,1,2,3,4,5,6,9,10,11,14
-7.860000000000049,16,1,2,3,4,5,6,7,8,13
-8.335000000000008,1,2,3,5,6,7,8,9,11,13
-0.4850000000000634,1,2,3,4,5,6,8,11,12,13
3.315000000000154,1,2,3,4,5,7,8,9,12,14
-1.099999999999966,1,2,3,4,6,7,8,9,11,14
-4.3749999999999005,16,1,2,3,4,5,6,7,10,11
0.5800000000001617,1,2,3,4,6,7,8,10,11,13
-4.845000000000006,1,2,3,4,5,6,7,9,13,15
-3.4450000000000998,16,1,2,3,4,5,6,8,9,11
-6.199999999999989,1,2,3,4,5,6,8,10,11,15
-1.8699999999999335,1,2,3,4,5,6,8,10,12,14
-0.4449999999996521,1,2,3,4,5,7,8,9,11,15
1.8350000000000293,1,2,3,4,5,6,8,9,12,15
-4.814999999999863,1,2,3,4,5,6,7,10,13,14
-6.289999999999807,1,2,3,4,6,8,9,10,11,12
-2.465000000000046,2,3,4,5,6,7,8,9,10,12
-7.184999999999974,1,3,4,5,6,7,8,9,11,12
-1.4299999999999145,1,2,3,4,5,7,8,9,13,14
-3.324999999999946,1,2,3,4,5,6,9,10,11,15
5.114999999999995,1,2,3,4,6,7,8,10,12,13
-5.339999999999733,16,1,2,3,4,6,7,8,9,10
-2.3999999999998494,1,2,3,4,5,7,9,10,11,14
-8.230000000000025,1,2,4,5,6,7,8,10,11,12
-5.194999999999993,1,2,3,5,6,7,9,10,11,12
-2.0299999999999585,1,3,4,5,6,7,8,9,10,13
-5.145000000000067,1,2,3,4,5,6,8,11,12,14
-7.464999999999918,1,2,3,4,5,6,7,10,13,15
-6.099999999999838,16,1,2,3,4,5,6,7,10,12
-1.8699999999997985,1,2,3,4,5,7,9,10,12,13
0.09000000000018105,1,2,3,4,5,7,8,9,12,15
-2.18999999999982,1,2,3,4,6,7,8,9,11,15
-4.094999999999921,1,2,3,4,5,7,8,10,11,15
-1.385000000000126,1,2,3,4,5,8,9,10,11,13
-6.659999999999997,1,2,4,5,6,7,8,9,11,13
-4.195,16,1,2,3,4,5,6,8,9,12
-3.319999999999993,1,2,3,4,6,7,8,10,11,14
-6.904999999999909,16,1,2,3,4,5,6,7,9,13
-1.5949999999998852,1,2,3,5,6,7,8,9,12,13
1.769999999999925,1,2,3,4,5,6,9,11,12,13
1.6100000000000847,1,2,3,4,5,6,8,9,13,15
-4.374999999999979,16,1,2,3,4,5,6,8,10,11
-0.19499999999986528,1,2,4,5,6,7,8,9,10,14
0.7650000000001853,1,2,3,4,5,7,8,10,12,14
-4.775000000000055,1,2,3,5,6,7,8,10,11,13
-1.8149999999999125,1,2,3,4,5,6,7,9,14,15
-2.7950000000000585,1,2,3,5,6,7,8,9,11,14
0.16499999999997073,1,2,3,4,5,6,8,10,12,15
-5.27999999999988,16,1,2,3,4,5,6,7,8,14
0.3300000000002541,1,2,3,4,6,7,9,10,11,13
-4.499999999999979,1,2,3,4,5,7,8,11,12,13
-1.1550000000001504,1,2,3,4,5,6,8,10,13,14
-2.4149999999999636,1,2,3,4,6,7,8,9,12,14
-0.7950000000000301,1,2,3,5,6,7,8,9,10,15
-8.185000000000038,1,2,3,4,5,6,7,11,13,14
-3.5799999999999343,16,1,2,3,4,5,7,8,9,11
-6.999999999999986,1,2,3,4,5,6,7,11,12,15
-3.234999999999971,1,2,3,4,5,6,9,10,12,14
-6.114999999999938,1,2,4,5,6,7,9,10,11,12
-6.764999999999951,2,3,4,5,6,7,8,9,11,12
-10.014999999999887,1,3,4,5,6,7,8,10,11,12
-3.8500000000000796,1,2,3,4,5,8,9,10,11,14
-3.9199999999999022,1,2,3,5,6,8,9,10,11,12
0.3700000000002177,1,2,3,4,5,7,9,10,12,14
-3.4899999999998954,1,2,3,4,5,7,8,10,12,15
-3.355000000000018,16,1,2,3,4,5,6,8,9,13
-3.8799999999997468,1,2,3,4,6,7,9,10,11,14
-3.594999999999928,1,2,3,5,6,7,8,9,11,15
-1.5250000000000128,1,2,3,4,5,7,8,9,13,15
-5.389999999999816,16,1,2,3,4,6,7,8,9,11
-2.244999999999912,1,2,3,4,6,7,8,9,13,14
0.9650000000001526,1,2,3,4,6,7,9,10,12,13
1.2399999999999096,1,2,3,4,5,8,9,10,12,13
-1.2300000000001319,1,2,3,4,6,7,8,11,12,13
-2.7049999999999983,1,2,3,4,6,7,8,9,12,15
-0.4099999999998758,1,2,3,4,5,6,8,9,14,15
-6.284999999999755,1,2,3,4,7,8,9,10,11,12
-1.65000000000002,1,2,3,4,6,8,9,10,11,13
-2.399999999999956,16,1,2,3,4,5,7,8,10,11
-3.4799999999999045,2,3,4,5,6,7,8,9,10,13
-3.489999999999924,1,2,3,4,6,7,8,10,12,14
-0.3450000000000486,1,2,3,4,5,6,9,10,13,14
-7.5549999999999855,1,2,3,5,6,7,8,10,11,14
-4.285000000000217,1,2,3,4,5,6,8,11,13,14
-2.7099999999999156,1,2,3,4,5,7,8,11,12,14
-3.299999999999784,1,2,3,4,5,7,9,10,11,15
-7.089999999999947,16,1,2,3,4,5,6,7,10,13
-0.8949999999999818,1,2,4,5,6,7,8,9,12,13
-1.7949999999999946,1,2,3,5,6,7,8,10,12,13
-2.035000000000032,1,3,4,5,6,7,8,9,10,14
-2.2899999999997505,1,2,3,4,5,7,8,10,13,14
-2.2949999999999022,16,1,2,3,5,6,7,8,9,10
-3.5949999999997786,16,1,2,3,4,5,6,8,10,12
1.7449999999999974,1,2,4,5,6,7,8,9,11,14
-4.319999999999958,16,1,2,3,4,5,6,7,9,14
0.24500000000015376,1,2,4,5,6,7,8,9,10,15
-4.649999999999764,1,2,3,4,6,7,8,10,11,15
-6.579999999999977,1,2,3,5,6,7,8,9,12,14
0.929999999999886,1,2,3,4,5,6,10,11,12,13
-1.4799999999999969,1,2,3,4,5,6,7,12,13,14
-3.330000000000034,1,2,3,4,5,6,8,10,13,15
-7.349999999999994,1,3,4,5,6,7,8,9,11,13
-2.5849999999999156,1,2,4,5,6,7,8,10,11,13
-1.650000000000027,1,2,3,5,6,7,9,10,11,13
-1.7649999999999935,1,2,3,4,5,6,9,11,12,14
-8.34499999999997,16,1,2,3,4,5,6,7,11,12
-6.444999999999872,16,1,2,3,4,5,6,7,8,15
-5.084999999999923,1,2,3,4,5,7,9,11,12,13
-3.4999999999998295,1,2,3,4,5,6,8,11,12,15
-4.439999999999905,16,1,2,3,4,5,7,8,9,12
-2.635000000000076,1,2,3,4,5,6,9,10,12,15
-0.3850000000000193,16,1,2,3,4,5,6,9,10,11
-10.560000000000194,1,2,3,4,5,6,7,11,13,15
-8.54,1,2,3,4,5,6,7,10,14,15
-5.4450000000001495,1,2,3,5,6,7,8,11,12,13
-5.8500000000000725,1,3,4,5,6,7,9,10,11,12
-5.849999999999824,2,3,4,5,6,7,8,10,11,12
-5.869999999999976,16,1,2,3,5,6,7,8,9,11
3.920000000000094,1,2,3,4,6,8,9,10,12,13
-3.0199999999997402,16,1,2,3,4,5,7,9,10,11
-3.5500000000000966,16,1,2,3,4,5,6,8,10,13
-2.1350000000000975,2,3,4,5,6,7,8,9,10,14
-2.2749999999999915,1,2,3,4,5,6,9,11,13,14
-5.070000000000007,1,2,4,5,6,8,9,10,11,12
-5.579999999999906,1,2,3,5,7,8,9,10,11,12
-9.90999999999989,2,3,4,5,6,7,8,9,11,13
-1.859999999999836,1,2,3,5,6,7,9,10,12,13
0.5749999999999744,1,2,4,5,6,7,8,10,12,13
1.4700000000001339,1,2,3,4,5,8,9,10,12,14
-2.8849999999997777,1,2,3,4,5,7,9,10,13,14
-4.034999999999954,1,2,3,4,6,7,8,11,12,14
-5.644999999999982,1,2,3,4,5,6,10,11,12,14
-7.164999999999978,16,1,2,3,4,5,6,8,11,12
3.5700000000000216,1,2,4,5,6,7,8,9,12,14
-3.919999999999945,1,2,3,4,5,8,9,10,11,15
-3.355000000000011,16,1,2,3,4,5,6,7,9,15
-1.9699999999998283,1,2,3,4,5,6,9,11,12,15
-2.9850000000000563,1,2,3,4,5,6,7,12,13,15
-10.704999999999806,16,1,2,3,4,5,6,7,10,14
0.36500000000018673,1,2,3,4,5,7,9,11,12,14
-6.16999999999986,16,1,2,3,4,6,7,8,9,12
-4.0599999999999525,1,3,4,5,6,7,8,10,11,13
-6.115000000000009,1,2,4,5,6,7,8,10,11,14
-0.5049999999999812,1,3,4,5,6,7,8,9,11,14
-4.1249999999999645,1,2,3,4,6,7,8,10,12,15
-2.28999999999985,16,1,2,4,5,6,7,8,9,10
5.009999999999955,1,3,4,5,6,7,8,9,10,15
-7.324999999999996,16,1,2,3,4,5,6,7,11,13
-5.314999999999962,1,2,3,4,5,7,8,10,13,15
-6.400000000000098,1,2,3,4,5,6,8,10,14,15
-8.150000000000034,1,2,3,4,5,6,7,11,14,15
-4.7649999999999935,1,2,3,5,6,7,9,10,11,14
-1.980000000000004,1,2,3,5,6,7,8,9,12,15
-1.4499999999999034,16,1,2,3,4,5,7,8,10,12
-1.354999999999741,1,2,4,5,6,7,8,9,11,15
-5.95499999999975,1,2,3,4,5,7,8,11,12,15
-7.744999999999905,1,2,3,5,6,7,8,9,13,14
-2.969999999999949,1,2,4,5,6,7,9,10,11,13
-6.650000000000055,1,2,3,4,6,8,9,10,11,14
-11.20999999999993,1,2,3,5,6,7,8,10,12,14
-8.235000000000035,1,2,3,4,5,7,8,11,13,14
-1.7549999999999386,1,2,3,4,6,7,8,9,13,15
-5.1349999999997635,1,2,3,4,6,7,9,10,11,15
-4.23499999999995,1,2,3,4,6,7,9,10,12,14
-7.235000000000049,1,2,3,5,6,7,8,10,11,15
-3.875000000000149,1,3,4,5,6,7,8,9,12,13
-0.5450000000000372,1,2,3,5,6,8,9,10,11,13
0.725000000000172,1,2,3,4,6,7,8,10,13,14
-5.084999999999809,16,1,2,3,4,6,7,8,10,11
-3.285000000000089,16,1,2,3,4,5,6,8,9,14
-3.869999999999905,1,2,3,4,5,6,8,11,13,15
-1.4600000000000222,1,2,3,4,5,7,10,11,12,13
0.3849999999998204,1,2,3,4,5,6,8,12,13,14
-3.0899999999999324,1,2,3,4,5,7,9,10,12,15
0.55500000000022,1,2,3,4,7,8,9,10,11,13
1.7050000000002044,1,2,3,4,5,7,8,9,14,15
-1.1999999999998536,1,2,3,4,5,8,9,11,12,13
-2.8500000000000014,1,2,3,4,5,6,9,10,13,15
-3.2950000000000728,16,1,2,3,4,5,7,8,9,13
-5.044999999999824,16,1,2,3,4,5,6,9,10,12
0.3550000000000324,1,2,3,4,6,7,9,11,12,13
-8.484999999999971,1,3,4,5,6,8,9,10,11,12
-4.939999999999934,2,3,4,5,6,7,9,10,11,12
-3.044999999999881,1,2,4,5,6,7,8,10,12,14
-1.6599999999998403,1,2,3,4,5,7,10,11,12,14
-5.429999999999815,1,2,3,4,5,7,8,10,14,15
-2.1049999999999685,16,1,2,3,4,5,6,8,9,15
-4.449999999999875,1,2,4,5,6,7,8,10,11,15
-0.03999999999991388,1,2,3,4,5,8,9,11,12,14
-3.9549999999996714,16,1,2,3,4,5,7,9,10,12
0.32500000000000284,1,2,3,4,5,6,9,12,13,14
-3.449999999999932,16,1,3,4,5,6,7,8,9,10
-3.049999999999777,1,2,3,4,6,7,9,10,13,14
-3.8550000000000395,1,2,3,4,6,7,8,11,13,14
-7.710000000000008,1,2,3,5,6,7,9,10,12,14
-3.174999999999706,16,1,2,3,4,6,7,9,10,11
-3.444999999999858,1,2,3,4,6,7,8,9,14,15
-2.1249999999997797,1,2,3,4,6,7,9,11,12,14
-0.3699999999999406,1,2,4,5,6,7,9,10,11,14
-3.8150000000001327,1,2,3,5,6,7,9,10,11,15
-4.535000000000103,1,2,3,4,5,6,9,10,14,15
-8.084999999999972,16,1,2,3,5,6,7,8,10,11
0.500000000000064,1,2,4,5,6,7,8,9,12,15
-5.96500000000006,1,2,3,5,6,7,8,10,12,15
-7.944999999999936,16,1,2,3,4,5,6,7,10,15
-2.7499999999999645,16,1,2,3,4,5,7,8,10,13
-7.244999999999877,1,2,3,4,5,7,9,11,13,14
-2.8249999999998465,1,2,3,4,6,8,9,10,11,15
-4.204999999999757,1,2,4,5,7,8,9,10,11,12
-10.094999999999764,1,2,3,6,7,8,9,10,11,12
-0.8449999999999207,1,2,3,4,7,8,9,10,11,14
-8.954999999999949,1,2,3,5,6,7,8,11,12,14
-5.92999999999995,16,1,2,3,4,5,6,7,11,14
0.6450000000001168,1,2,3,4,5,7,8,12,13,14
-6.040000000000063,1,2,3,4,6,7,9,10,12,15
-3.2249999999999375,2,3,4,5,6,7,8,9,11,14
-5.844999999999956,16,1,2,4,5,6,7,8,9,11
-0.6450000000000813,1,2,3,4,5,6,10,11,13,14
-1.6299999999999812,1,2,3,4,6,8,9,10,12,14
-1.7199999999999633,1,2,4,5,6,7,8,9,13,14
-3.915000000000049,16,1,2,3,4,5,6,9,10,13
-3.970000000000063,16,1,2,3,4,5,6,8,11,13
-3.779999999999994,16,1,2,3,4,5,6,9,11,12
0.5000000000001421,16,1,2,3,4,5,7,8,9,14
-4.590000000000124,1,3,4,5,6,7,8,10,11,14
-4.2849999999998545,1,2,4,5,6,7,9,10,12,13
-4.260000000000147,1,2,4,5,6,7,8,11,12,13
-2.1949999999996805,1,2,3,4,5,7,9,11,12,15
-2.9549999999997922,2,3,4,5,6,7,8,10,11,13
-4.775000000000013,1,3,4,5,6,7,9,10,11,13
-1.9450000000000074,1,3,4,5,6,7,8,10,12,13
-2.855000000000075,1,2,3,5,6,8,9,10,11,14
-0.2550000000002157,1,2,3,4,5,8,9,10,13,14
-2.2250000000000583,1,2,3,5,6,7,9,11,12,13
2.934999999999974,1,2,3,4,6,8,9,11,12,13
-0.7449999999999051,1,2,3,5,6,8,9,10,12,13
4.025000000000148,1,2,3,4,7,8,9,10,12,13
-4.0350000000001245,1,2,4,5,6,8,9,10,11,13
-3.7149999999999466,16,1,2,3,4,5,8,9,10,11
-4.189999999999792,16,1,2,3,4,6,7,8,9,13
-6.644999999999989,16,1,2,3,4,5,6,8,10,14
-3.089999999999975,1,2,3,5,7,8,9,10,11,13
3.8199999999999505,1,2,3,4,6,7,10,11,12,13
-0.8400000000000603,1,2,3,4,5,8,9,10,12,15
-6.514999999999823,1,2,3,4,6,7,8,11,12,15
-2.7900000000000063,1,2,3,5,6,7,8,9,13,15
-6.284999999999911,1,2,3,4,5,6,10,11,12,15
-7.6599999999999255,1,2,3,5,6,7,8,10,13,14
-1.7649999999999295,2,3,4,5,6,7,8,9,10,15
-2.190000000000019,1,2,3,4,5,6,9,11,13,15
-6.934999999999839,1,2,3,4,5,7,9,10,13,15
-10.14999999999997,1,2,3,4,5,7,8,11,13,15
-4.675000000000026,1,2,3,4,5,6,8,11,14,15
2.5400000000000844,1,2,3,4,5,6,8,12,13,15
-1.5699999999998795,1,3,4,5,6,7,8,9,11,15
-2.994999999999827,1,2,3,4,6,7,8,10,13,15
-5.014999999999951,2,3,4,5,6,7,8,9,12,13
-5.3599999999997365,16,1,2,3,4,6,7,8,10,12
-4.6750000000000185,16,1,2,3,4,5,6,7,12,13
-0.9300000000000779,1,2,3,4,5,8,10,11,12,13
-5.959999999999916,1,2,3,4,5,6,7,12,14,15
-8.539999999999921,16,1,2,3,4,5,7,8,11,12
-7.960000000000036,16,1,2,3,5,6,7,8,9,12
-5.2849999999999255,1,3,4,5,6,7,8,9,12,14
-3.884999999999927,1,2,3,5,6,8,9,10,12,14
-1.3950000000000102,1,3,4,5,6,7,9,10,12,13
-4.3150000000001825,2,3,4,5,6,8,9,10,11,12
-5.78999999999985,1,3,4,5,7,8,9,10,11,12
-4.894999999999904,16,2,3,4,5,6,7,8,9,10
-5.929999999999865,1,2,3,4,6,7,8,11,13,15
-0.5749999999999673,1,2,4,5,6,7,8,9,13,15
-1.4200000000001083,1,2,3,4,5,8,9,10,13,15
-3.2199999999998994,1,2,3,4,5,6,9,11,14,15
-5.160000000000053,1,3,4,5,6,7,8,10,11,15
-1.1150000000001015,1,3,4,5,6,7,8,9,12,15
-4.6000000000000085,16,1,2,3,5,6,7,8,9,13
-5.909999999999741,1,2,4,6,7,8,9,10,11,12
-4.5599999999997465,2,3,4,5,6,7,9,10,11,13
-0.21499999999996078,1,2,4,5,6,8,9,10,12,13
-9.829999999999885,1,2,3,4,6,7,8,10,14,15
-5.7549999999998604,16,1,2,3,4,5,6,10,11,12
2.5249999999999417,1,2,3,4,6,8,10,11,12,13
-1.74500000000004,1,2,3,5,7,8,9,10,11,14
-5.4999999999999005,16,1,2,4,5,6,7,8,10,11
-2.17499999999977,16,1,2,3,4,5,8,9,10,12
-7.109999999999886,1,2,3,5,6,7,9,10,13,14
1.455000000000183,1,2,3,4,5,7,9,12,13,14
-6.019999999999818,16,1,2,3,4,6,7,9,10,12
-2.479999999999883,16,1,2,3,4,6,7,8,10,13
-5.1299999999997326,16,1,2,3,4,5,7,9,10,13
1.4349999999998673,1,2,3,4,6,8,9,10,12,15
-1.8899999999999366,1,2,4,5,6,7,9,10,12,14
-4.890000000000093,1,2,3,5,6,7,8,10,13,15
-2.7350000000001202,1,2,3,5,6,7,9,10,12,15
-3.4500000000001734,1,2,3,4,5,6,10,11,13,15
-3.0800000000001333,16,1,2,3,4,5,6,8,11,14
-7.764999999999887,16,1,2,3,5,6,7,8,10,12
0.11500000000009436,1,2,4,5,6,7,8,10,13,14
-4.01000000000014,1,3,4,5,6,8,9,10,11,13
2.349999999999973,1,2,3,5,6,8,9,11,12,13
-7.519999999999925,16,1,2,3,4,5,7,8,11,13
2.0250000000000483,1,2,3,4,5,6,9,12,13,15
-1.7449999999999193,1,2,3,5,6,8,9,10,11,15
-1.059999999999846,1,2,3,4,5,6,8,12,14,15
-1.5149999999997164,1,2,3,4,7,8,9,10,11,15
-4.29999999999977,1,2,3,4,6,7,10,11,12,14
-6.105000000000096,16,1,2,3,4,5,6,9,10,14
1.3899999999999224,1,2,3,4,6,7,8,12,13,14
-4.7499999999999005,1,2,4,5,7,8,9,10,11,13
-4.050000000000061,2,3,4,5,6,7,8,10,11,14
-6.039999999999864,1,2,3,4,6,7,9,10,13,15
-3.300000000000047,2,3,4,5,6,7,8,9,11,15
-6.834999999999837,16,1,2,3,4,5,7,9,11,12
-3.8049999999997013,16,1,2,3,4,5,7,8,10,14
-1.2550000000000807,1,2,3,4,6,8,9,10,13,14
-2.440000000000069,1,2,3,4,5,8,9,11,13,14
-3.7549999999999173,1,2,3,4,5,9,10,11,12,13
0.20500000000004803,16,1,2,3,4,5,7,8,9,15
-4.97499999999981,16,1,2,3,4,6,8,9,10,11
-5.18,1,2,3,5,6,7,9,11,12,14
-8.424999999999905,1,2,3,4,5,6,7,13,14,15
-5.944999999999965,16,1,3,4,5,6,7,8,9,11
-2.4950000000000756,1,2,3,4,5,6,10,12,13,14
-3.2199999999998354,1,2,3,6,7,8,9,10,11,13
0.47000000000013387,2,3,4,5,6,7,8,10,12,13
-3.049999999999926,1,2,3,4,6,8,9,11,12,14
-3.4299999999999002,1,2,3,4,6,7,9,11,13,14
-5.529999999999987,1,2,3,4,5,7,10,11,12,15
-5.814999999999998,1,2,4,5,6,7,8,11,12,14
-2.940000000000026,1,2,4,5,6,7,8,10,12,15
-9.465000000000103,1,2,3,5,6,7,8,11,13,14
-2.4399999999998556,1,2,3,4,5,7,8,12,13,15
-3.6749999999998977,1,2,3,4,5,7,9,10,14,15
-5.749999999999957,16,1,2,3,4,5,6,8,10,15
1.2749999999999702,1,3,4,5,6,7,9,10,11,14
-7.289999999999949,1,3,4,5,6,7,8,10,12,14
-6.425000000000139,16,1,2,3,4,5,6,7,12,14
-9.714999999999975,1,2,3,5,6,7,8,11,12,15
-3.56999999999978,16,1,2,3,5,6,7,9,10,11
-0.7399999999998101,1,2,3,5,7,8,9,10,12,13
-4.440000000000154,1,3,4,5,6,7,8,11,12,13
-0.1799999999999855,1,2,3,4,7,8,9,11,12,13
0.6050000000001106,2,3,4,5,6,7,8,9,12,14
-0.12000000000009692,1,2,3,5,6,7,10,11,12,13
-3.9649999999999253,16,1,2,3,4,6,7,8,9,14
-8.795000000000023,16,1,2,3,4,5,6,7,11,15
-2.889999999999759,1,2,3,4,5,8,9,11,12,15
-9.884999999999891,16,1,2,3,4,6,7,8,11,12
-2.8850000000000406,1,2,4,5,6,7,9,11,12,13
2.1400000000001143,1,2,3,4,7,8,9,10,12,14
-4.019999999999904,1,2,3,4,6,7,9,11,12,15
-4.514999999999894,1,2,3,4,5,7,8,11,14,15
-3.1000000000000725,16,1,2,3,4,5,6,9,11,13
-2.8049999999999713,16,1,2,3,4,5,6,8,12,13
-3.5250000000000767,1,2,4,5,6,8,9,10,11,14
-4.314999999999941,1,3,4,5,6,7,8,9,13,14
-2.3149999999998414,1,2,3,5,6,7,8,9,14,15
-6.124999999999908,16,1,2,4,5,6,7,8,9,12
-3.809999999999775,1,2,3,4,5,7,10,11,13,14
-3.515000000000022,1,2,4,5,6,7,9,10,11,15
-4.025000000000041,1,2,3,4,5,8,10,11,12,14
-8.629999999999924,1,2,3,4,5,7,9,11,13,15
-3.605000000000132,2,3,4,5,6,8,9,10,11,13
-8.385000000000005,1,2,5,6,7,8,9,10,11,12
-6.564999999999898,2,3,4,5,7,8,9,10,11,12
-3.3699999999998695,1,2,4,5,6,7,9,10,13,14
-5.989999999999895,1,2,3,5,7,8,9,11,12,13
