-4.844999999999999,1,3,4,6,8,11
-4.815000000000005,1,3,4,5,8,12
-4.099999999999987,1,2,3,4,11,12
-6.580000000000002,1,3,4,6,7,12
-3.049999999999983,1,2,3,4,10,13
-4.684999999999995,2,3,4,5,9,10
-3.409999999999961,1,2,4,7,8,11
-5.769999999999989,1,3,5,7,8,9
-3.309999999999995,1,2,4,6,9,11
-3.105000000000004,1,2,3,5,9,13
-4.960000000000001,1,2,4,5,10,11
-3.3349999999999973,1,2,4,5,9,12
-6.054999999999971,1,2,3,6,7,14
-3.575000000000003,1,3,4,7,8,10
-4.415000000000017,2,3,4,6,8,10
-5.68500000000002,1,3,5,6,8,10
-3.95999999999999,2,3,4,6,7,11
-2.7899999999999956,1,2,3,5,8,14
-3.170000000000009,1,2,4,5,6,15
-4.744999999999997,1,2,3,5,7,15
-5.11999999999999,1,2,3,5,10,12
-3.0649999999999977,1,2,6,7,8,9
-4.984999999999982,2,3,5,6,7,10
-6.405000000000001,1,4,5,6,7,10
-3.0850000000000115,1,2,5,6,8,11
-3.329999999999984,1,2,4,7,9,10
-4.3149999999999835,1,2,3,6,9,12
-6.420000000000002,1,3,4,5,7,13
-3.774999999999995,2,4,5,6,8,9
-3.2749999999999986,3,4,5,6,7,9
-4.109999999999992,16,1,2,3,4,8
-5.180000000000014,1,3,5,6,9,10
-3.4149999999999707,1,3,4,7,9,10
-2.52499999999997,1,2,4,7,9,11
-5.989999999999991,1,4,5,6,7,11
-4.780000000000015,1,3,5,6,8,11
-5.77,1,2,3,6,10,12
-3.990000000000009,1,2,4,5,9,13
-3.359999999999971,1,2,4,6,9,12
-5.804999999999957,1,2,3,7,9,12
-3.2049999999999805,1,3,4,5,7,14
-5.535000000000014,1,2,5,7,8,11
-2.785000000000011,1,2,3,8,9,11
-5.250000000000007,2,3,5,7,8,9
-4.960000000000001,2,3,5,6,7,11
-3.15499999999998,1,2,3,6,9,13
-3.1500000000000057,1,2,3,4,9,15
-3.480000000000018,1,2,6,7,8,10
-2.2950000000000017,1,2,5,6,8,12
-5.250000000000039,1,3,4,5,8,13
-5.0199999999999925,16,1,2,3,5,7
-3.749999999999993,1,2,3,7,10,11
-3.6849999999999916,1,2,3,4,11,13
-2.350000000000005,2,3,4,5,6,14
-4.069999999999997,1,2,3,5,9,14
-5.38000000000001,1,4,5,7,8,9
-4.14999999999997,1,3,6,7,8,9
-4.994999999999997,1,2,4,6,10,11
-3.525000000000027,1,2,5,6,9,11
-4.994999999999983,1,2,4,5,10,12
-5.500000000000011,2,4,5,6,7,10
-5.954999999999998,2,3,4,6,9,10
-4.729999999999983,1,3,4,6,9,11
-4.685000000000006,1,3,4,5,10,11
-3.7599999999999874,1,3,4,6,8,12
-4.34999999999998,1,2,4,7,8,12
-4.144999999999989,1,2,4,5,7,15
-5.650000000000006,2,3,4,6,7,12
-6.019999999999985,1,2,5,6,7,13
-4.529999999999987,1,2,4,6,7,14
-5.714999999999993,2,3,4,5,7,13
-5.165000000000006,1,3,4,6,7,13
-3.4350000000000094,1,2,4,5,8,14
-5.179999999999978,1,3,4,5,9,12
-4.804999999999982,1,2,3,5,11,12
-5.374999999999989,1,2,3,6,7,15
-4.569999999999993,1,2,3,4,10,14
-3.2200000000000273,1,3,4,5,6,15
-3.9700000000000166,1,2,4,8,9,10
-3.9449999999999967,2,3,5,6,8,10
-3.215000000000021,1,4,5,6,8,10
-4.319999999999986,2,3,4,5,8,12
-2.680000000000007,1,2,3,5,8,15
-8.415000000000006,1,3,5,7,8,10
-3.780000000000001,1,2,5,7,9,10
-4.1100000000000065,1,2,3,7,8,13
-4.280000000000008,1,2,3,6,8,14
-3.730000000000004,1,2,3,5,10,13
-3.9450000000000287,2,3,4,6,8,11
-3.5349999999999824,1,3,4,7,8,11
-5.754999999999978,1,3,5,6,7,12
-3.2750000000000163,1,2,4,6,8,13
-4.409999999999979,16,1,2,4,5,6
-4.594999999999999,2,3,4,5,9,11
-4.680000000000014,2,3,4,7,8,10
-3.8100000000000023,2,4,5,7,8,9
-5.674999999999997,2,3,6,7,8,9
-4.29500000000003,3,4,5,6,8,9
-3.5599999999999916,2,3,4,5,6,15
-5.535000000000004,1,2,5,6,10,11
-5.714999999999989,2,3,4,6,7,13
-3.180000000000007,1,2,6,7,8,11
-3.899999999999995,16,1,2,4,5,7
-4.814999999999991,1,3,5,6,8,12
-4.81499999999998,1,2,4,6,9,13
-4.874999999999993,1,2,5,7,9,11
-2.8199999999999754,1,2,5,8,9,10
-6.055000000000007,1,3,5,7,8,11
-5.595000000000006,2,3,5,6,7,12
-6.019999999999982,1,3,4,6,9,12
-3.0999999999999908,1,2,3,7,8,14
-3.4399999999999977,1,2,3,6,8,15
-1.8649999999999878,1,2,3,4,12,13
-5.319999999999986,16,1,3,4,5,6
-5.025000000000027,1,4,6,7,8,9
-3.8200000000000074,1,2,5,6,9,12
-6.0449999999999875,1,2,5,6,7,14
-5.274999999999995,3,4,5,6,7,10
-3.624999999999986,2,4,5,6,8,10
-3.8950000000000102,1,3,4,7,8,12
-3.339999999999968,1,3,4,7,9,11
-4.434999999999995,1,2,3,5,10,14
-7.25499999999996,1,3,5,7,9,10
-3.3100000000000094,1,3,4,8,9,10
-3.430000000000014,2,3,4,6,8,12
-2.979999999999997,1,2,5,6,8,13
-5.079999999999998,1,2,4,6,7,15
-4.895,1,2,4,6,10,12
-2.795000000000023,1,2,3,5,9,15
-4.614999999999984,1,3,4,6,7,14
-3.5449999999999946,1,2,4,5,8,15
-4.055000000000003,1,3,4,5,7,15
-3.8600000000000136,2,4,5,6,7,11
-4.399999999999995,1,2,4,5,11,12
-4.70500000000002,1,2,3,5,11,13
-3.924999999999997,2,3,5,6,9,10
-3.7450000000000045,2,3,5,6,8,11
-3.030000000000012,1,3,4,6,8,13
-3.8700000000000294,1,2,4,6,8,14
-4.3400000000000105,2,3,4,5,10,11
-5.349999999999984,1,4,5,6,7,12
-5.434999999999995,1,3,5,6,7,13
-4.319999999999986,1,2,3,7,9,13
-4.82500000000001,1,2,4,5,10,13
-4.860000000000014,2,3,4,7,9,10
-4.125000000000011,2,3,4,5,9,12
-5.150000000000006,1,3,5,6,9,11
-1.8550000000000075,2,3,4,5,7,14
-4.350000000000001,1,2,3,6,11,12
-2.8049999999999997,1,2,4,7,10,11
-5.204999999999984,1,3,4,5,10,12
-5.284999999999975,1,2,3,6,9,14
-5.789999999999992,16,1,2,3,4,9
-5.085000000000008,1,3,4,6,10,11
-4.910000000000007,1,4,5,6,9,10
-5.089999999999982,2,3,5,7,8,10
-3.0749999999999744,1,2,3,8,9,12
-5.9449999999999825,16,1,2,3,6,7
-4.734999999999999,2,3,4,6,9,11
-4.524999999999999,1,2,3,8,10,11
-3.4649999999999928,1,2,3,6,10,13
-3.4499999999999886,1,2,3,4,11,14
-4.390000000000018,2,3,4,5,8,13
-4.180000000000014,1,2,4,7,8,13
-5.635000000000044,1,4,5,7,8,10
-5.199999999999985,1,2,3,7,10,12
-3.945000000000018,2,3,4,7,8,11
-5.619999999999976,1,2,5,7,8,12
-3.4350000000000023,1,2,6,7,9,10
-4.230000000000004,1,4,5,6,8,11
-4.545000000000005,1,3,4,5,9,13
-3.564999999999987,16,1,2,3,5,8
-3.6400000000000077,1,2,4,8,9,11
-2.645000000000003,1,2,4,5,9,14
-5.535000000000011,1,2,3,4,10,15
-3.230000000000018,1,3,4,5,8,14
-4.024999999999984,1,2,4,7,9,12
-7.3400000000000105,1,3,6,7,8,10
-5.759999999999998,2,3,6,7,8,10
-4.225000000000001,1,4,5,7,9,10
-3.275000000000013,2,4,6,7,8,9
-3.9750000000000085,3,4,5,7,8,9
-3.510000000000012,1,2,4,6,9,14
-6.465000000000003,1,3,5,6,9,12
-4.219999999999999,1,2,4,7,9,13
-2.9149999999999956,1,2,3,6,9,15
-5.920000000000002,1,5,6,7,8,9
-3.3600000000000065,3,4,5,6,8,10
-3.954999999999984,2,3,5,6,9,11
-4.134999999999991,1,3,4,6,9,13
-4.990000000000016,2,3,4,7,8,12
-6.780000000000015,1,3,5,8,9,10
-2.8499999999999943,1,3,4,7,10,11
-4.500000000000043,1,3,4,6,7,15
-5.624999999999989,1,2,5,6,7,15
-4.315000000000012,1,3,4,8,9,11
-3.9550000000000267,1,3,5,6,8,13
-6.410000000000011,1,2,5,7,8,13
-3.549999999999997,1,2,3,4,11,15
-5.6000000000000085,1,2,3,6,10,14
-5.444999999999993,16,2,3,4,5,6
-3.8000000000000007,1,2,3,5,11,14
-6.019999999999989,1,3,5,7,8,12
-4.684999999999999,1,3,4,5,11,12
-5.3750000000000036,1,2,4,5,11,13
-0.7600000000000016,1,2,3,8,9,13
-4.960000000000026,1,2,5,7,10,11
-5.08000000000002,1,2,4,8,10,11
-3.7150000000000176,1,3,4,7,8,13
-4.395000000000039,2,3,4,6,9,12
-3.9249999999999936,2,3,4,6,8,13
-5.245000000000008,1,2,4,5,10,14
-4.665000000000006,2,4,5,7,8,10
-4.824999999999967,1,2,3,7,9,14
-2.3150000000000084,1,4,5,6,8,12
-4.300000000000008,2,3,4,5,9,13
-4.1899999999999835,16,1,2,4,5,8
-4.175000000000015,1,3,4,6,8,14
-5.105000000000018,3,4,5,6,7,11
-7.7800000000000225,1,3,5,6,10,11
-4.47999999999999,1,2,6,7,8,12
-4.739999999999974,1,2,4,7,10,12
-4.234999999999992,1,2,4,6,11,12
-6.539999999999999,16,1,2,3,4,10
-4.770000000000007,1,3,4,5,10,13
-3.054999999999989,1,2,3,7,8,15
-5.450000000000006,2,3,5,7,8,11
-3.714999999999989,2,3,4,7,9,11
-4.804999999999993,2,4,5,6,7,12
-5.540000000000003,1,2,5,6,10,12
-3.1500000000000057,2,3,4,5,8,14
-4.660000000000014,1,2,3,5,10,15
-3.529999999999994,1,2,4,6,8,15
-4.060000000000002,1,2,3,8,10,12
-2.919999999999984,1,3,4,5,9,14
-7.219999999999999,1,4,5,6,7,13
-5.484999999999964,1,3,4,6,10,12
-6.3650000000000055,2,3,5,6,7,13
-3.8349999999999973,2,3,4,6,7,14
-4.754999999999974,1,3,4,7,9,12
-2.9799999999999933,1,2,3,6,11,13
-3.1999999999999815,1,2,4,7,8,14
-2.7550000000000097,1,2,4,5,9,15
-3.7349999999999994,1,2,5,6,9,13
-4.149999999999995,16,1,2,3,6,8
-2.8349999999999937,1,2,4,8,9,12
-3.1950000000000074,1,2,5,8,9,11
-3.464999999999989,1,2,3,4,12,14
-3.1100000000000065,1,2,6,8,9,10
-5.485000000000014,1,4,5,7,8,11
-4.370000000000015,2,3,4,6,10,11
-4.969999999999985,16,1,3,4,5,7
-4.204999999999984,2,3,5,6,8,12
-5.364999999999988,1,2,3,7,11,12
-4.39500000000001,2,3,4,5,7,15
-5.779999999999987,1,3,5,7,9,11
-5.979999999999983,1,2,5,7,9,12
-2.964999999999975,1,2,3,7,10,13
-3.3899999999999864,1,2,3,5,12,13
-3.095000000000013,1,2,5,6,8,14
-5.360000000000014,1,4,5,6,9,11
-4.430000000000035,1,4,6,7,8,10
-5.175000000000001,2,4,5,6,9,10
-3.190000000000005,2,4,5,6,8,11
-4.54999999999999,2,3,5,7,9,10
-6.944999999999972,1,3,5,6,7,14
-5.039999999999974,16,1,2,4,6,7
-3.2199999999999847,1,2,6,7,9,11
-5.294999999999966,1,3,6,7,9,10
-5.930000000000003,2,3,4,8,9,10
-3.389999999999965,1,2,3,9,10,11
-4.384999999999991,1,2,4,6,10,13
-4.320000000000011,1,3,4,5,8,15
-6.7399999999999665,1,3,6,7,8,11
-4.609999999999978,2,3,4,5,10,12
-4.970000000000002,16,1,2,3,5,9
-5.4550000000000125,2,3,6,7,8,11
-3.4700000000000237,2,4,5,7,9,10
-4.15000000000002,3,4,6,7,8,9
-5.2549999999999955,2,5,6,7,8,9
-5.469999999999995,3,4,5,7,8,10
-4.695000000000022,2,4,5,7,8,11
-2.509999999999991,1,2,5,8,9,12
-4.099999999999994,2,3,4,5,10,13
-4.11999999999999,1,3,4,5,10,14
-5.2450000000000045,1,3,5,8,9,11
-1.6649999999999743,1,2,3,6,12,13
-3.715000000000021,1,4,5,8,9,10
-3.6499999999999844,2,3,5,6,10,11
-6.299999999999994,1,4,5,6,10,11
-4.084999999999951,1,3,6,7,9,11
-5.499999999999993,1,2,3,7,11,13
-4.749999999999986,1,2,6,7,9,12
-2.9150000000000134,2,3,4,5,9,14
-5.345000000000006,2,3,4,6,7,15
-3.1799999999999997,1,2,3,8,11,12
-5.505000000000003,1,4,6,7,8,11
-5.239999999999974,2,3,5,7,9,11
-3.399999999999995,1,3,4,6,10,13
-5.760000000000016,1,3,4,5,11,13
-3.725000000000005,2,4,6,7,8,10
-4.335000000000001,1,4,5,7,8,12
-4.554999999999996,16,1,3,4,5,8
-5.660000000000018,1,2,4,6,10,14
-3.6800000000000033,1,2,4,5,11,14
-4.914999999999992,1,3,6,8,9,10
-5.840000000000007,1,3,5,6,8,14
-4.0449999999999555,1,2,4,7,8,15
-3.154999999999987,1,3,4,7,8,14
-3.2649999999999935,1,2,6,7,8,13
-4.7699999999999925,16,1,2,4,6,8
-4.289999999999992,16,1,2,3,4,11
-3.3549999999999685,1,2,3,7,10,14
-4.879999999999999,1,2,5,6,10,13
-4.930000000000042,2,3,4,7,9,12
-3.6699999999999946,16,1,2,3,7,8
-4.565000000000012,1,2,5,6,11,12
-9.655000000000008,1,5,6,7,8,10
-4.005000000000003,1,3,4,8,9,12
-3.770000000000021,16,2,3,4,5,7
-3.619999999999976,1,2,3,7,9,15
-4.984999999999989,3,4,5,6,9,10
-4.954999999999998,2,3,5,8,9,10
-5.5249999999999915,1,2,5,8,10,11
-6.91999999999998,1,3,6,7,8,12
-3.2050000000000125,1,3,4,5,9,15
-2.309999999999995,1,2,4,7,9,14
-4.559999999999999,2,3,4,5,8,15
-4.614999999999981,1,4,5,6,7,14
-4.879999999999985,1,2,5,7,8,14
-3.77500000000002,2,3,5,6,9,12
-4.584999999999987,1,2,6,7,10,11
-5.09999999999998,16,1,3,4,6,7
-5.774999999999984,2,3,5,7,8,12
-3.454999999999991,1,2,3,4,12,15
-4.785000000000004,2,3,4,7,8,13
-3.6299999999999812,1,2,4,5,12,13
-2.504999999999992,1,2,5,6,8,15
-4.000000000000021,1,2,4,8,10,12
-5.85499999999999,2,3,6,7,9,10
-4.714999999999975,1,3,4,7,10,12
-4.569999999999986,1,2,4,6,11,13
-3.619999999999976,1,2,4,7,10,13
-5.329999999999984,16,1,2,3,6,9
-3.6700000000000053,2,3,4,6,8,14
-4.765000000000001,2,3,4,6,10,12
-3.355000000000004,2,4,5,6,9,11
-4.429999999999978,1,2,4,7,11,12
-4.520000000000017,1,2,4,5,10,15
-4.265000000000001,1,2,3,6,11,14
-3.9799999999999827,1,2,3,5,12,14
-5.410000000000007,2,3,4,6,9,13
-4.159999999999997,3,4,5,6,7,12
-3.5350000000000286,1,2,3,5,11,15
-4.2749999999999915,2,3,5,6,8,13
-5.975000000000037,1,3,5,7,8,13
-5.260000000000016,1,2,3,6,10,15
-4.765000000000001,16,1,2,5,6,7
-5.489999999999995,1,3,5,6,10,12
-3.7049999999999628,1,2,4,9,10,11
-2.464999999999989,1,2,7,8,9,10
-2.3600000000000136,1,2,6,8,9,11
-5.689999999999991,1,4,5,6,9,12
-4.480000000000025,1,4,5,6,8,13
-2.7349999999999888,2,3,4,7,10,11
-4.889999999999979,1,4,5,7,9,11
-2.254999999999985,2,4,5,6,8,12
-5.3350000000000115,1,3,5,6,7,15
-3.414999999999999,1,2,3,4,13,14
-1.9000000000000128,1,2,3,8,10,13
-3.3049999999999784,1,2,3,8,9,14
-6.039999999999978,1,2,5,7,10,12
-4.085000000000008,1,3,4,7,9,13
-3.819999999999986,1,3,4,6,9,14
-4.05500000000001,1,3,5,6,9,13
-3.3649999999999913,1,3,4,8,10,11
-5.939999999999962,1,3,5,7,9,12
-4.819999999999979,1,2,3,9,10,12
-3.789999999999992,1,4,6,7,9,10
-4.265000000000022,3,4,5,6,8,11
-4.804999999999989,2,3,5,6,7,14
-6.469999999999999,2,4,5,6,7,13
-2.4550000000000196,1,2,4,8,9,13
-3.6699999999999946,2,3,4,5,11,12
-3.9350000000000023,1,3,4,6,8,15
-4.175000000000001,16,1,2,4,5,9
-6.555,1,3,4,6,11,12
-4.905000000000051,2,3,4,8,9,11
-4.949999999999989,1,2,5,7,9,13
-4.375,1,2,5,6,9,14
-5.714999999999989,16,1,2,3,5,10
-3.834999999999983,1,2,4,6,9,15
-7.41,1,3,5,7,10,11
-5.969999999999992,2,5,6,7,8,10
-5.385000000000041,3,5,6,7,8,9
-7.379999999999981,1,3,6,7,10,11
-4.809999999999967,1,2,5,7,8,15
-4.570000000000004,2,3,5,7,10,11
-2.635000000000012,1,2,4,8,9,14
-3.9200000000000053,16,1,2,3,5,11
-3.4950000000000188,2,3,4,6,11,12
-5.984999999999992,16,1,2,3,4,12
-5.239999999999977,2,3,5,6,7,15
-6.109999999999992,16,1,2,3,6,10
-4.274999999999995,2,3,4,5,9,15
-2.7099999999999973,1,3,4,8,9,13
-4.799999999999962,2,3,6,7,9,11
-5.289999999999992,2,3,4,7,9,13
-4.254999999999981,2,3,5,6,10,12
-3.309999999999988,1,2,4,6,12,13
-6.475000000000001,16,2,3,4,6,7
-2.4200000000000017,1,2,7,8,9,11
-4.469999999999942,1,3,7,8,9,10
-4.129999999999992,1,2,3,5,12,15
-4.365000000000016,2,3,4,8,9,12
-6.389999999999986,1,2,5,7,11,12
-4.190000000000012,1,3,4,5,10,15
-4.135000000000019,1,2,6,8,10,11
-7.009999999999991,1,3,5,7,10,12
-4.6200000000000045,2,4,5,6,8,13
-5.155000000000008,2,3,5,7,9,12
-4.124999999999986,2,3,5,6,9,13
-4.584999999999994,16,1,3,5,6,7
-3.564999999999987,1,2,4,5,12,14
-2.1799999999999855,1,2,3,9,10,13
-5.415000000000006,1,4,6,7,8,12
-4.684999999999981,1,4,6,7,9,11
-1.8800000000000203,1,2,5,8,9,13
-5.205000000000005,1,3,5,6,11,12
-5.249999999999986,1,4,5,7,9,12
-5.239999999999952,1,3,6,7,9,12
-3.6249999999999787,1,3,4,9,10,11
-4.964999999999975,1,2,5,7,9,14
-4.49499999999999,2,4,5,7,8,12
-4.535000000000025,1,4,5,7,10,11
-2.0200000000000173,2,4,6,7,8,11
-7.07500000000001,1,5,6,7,8,11
-7.40000000000002,1,3,5,8,10,11
-4.590000000000025,1,4,5,6,7,15
-4.250000000000007,2,3,4,6,8,15
-3.1349999999999874,1,3,4,8,10,12
-4.780000000000001,2,3,5,8,9,11
-3.3100000000000023,1,4,5,6,8,14
-4.660000000000004,16,2,3,4,5,8
-3.1799999999999855,1,2,3,7,12,13
-3.2450000000000223,1,2,5,6,9,15
-4.694999999999997,16,1,3,4,6,8
-3.724999999999973,2,3,5,6,8,14
-4.284999999999986,1,2,5,8,10,12
-4.2150000000000105,1,2,4,6,11,14
-3.909999999999993,1,2,3,4,13,15
-2.6699999999999804,1,3,4,7,9,14
-7.0600000000000165,1,4,5,7,8,13
-6.899999999999963,1,3,5,6,9,14
-2.2700000000000067,1,2,3,8,9,15
-4.164999999999981,1,2,3,8,10,14
-2.54999999999999,1,2,4,7,9,15
-4.250000000000007,1,2,4,8,11,12
-3.839999999999968,1,3,6,8,9,11
-5.5100000000000335,3,4,5,7,8,11
-5.540000000000013,3,4,6,7,8,10
-4.694999999999986,3,4,5,7,9,10
-6.495000000000012,1,4,5,6,9,13
