numRounds, threshold, numFeat, DISCOUNT, startGuess, accuracy, advUtility, selUtility
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08111416512847393, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.07977508192695404, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08307052202399125, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08338774240242326, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08202683716396793, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0832695384320092, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08351279195212745, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.07776096989897059, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08405341637054844, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0756946691343914, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08123231978280213, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08243920452914016, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.07724061878607841, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08004641085578704, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0801003181990726, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08633126780511512, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08024166429628014, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08176472235408969, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.07984770268723772, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0837244651993674, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.07815824221944563, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0772753779030743, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08153805503488927, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08268839880942135, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08224173702635872, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0804566427665772, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08614795599014843, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08475318685794078, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0852548752628578, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08755436802706724, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0840546544850621, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08397283118301087, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08241041927121627, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08398536981923936, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.07919017606214138, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0887108560856731, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08944899711823157, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.07778316333254594, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.07817338915189585, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08005167220576868, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08026938273285275, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0818226274573129, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0868372734649437, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08071931275152526, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.07820727246953016, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08207375212945504, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08255590605224683, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0819303413775902, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08069888348132571, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08089411841400955, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08215351676723577, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0825576194995208, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08115719933713074, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08090193466566943, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.07778795124172286, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08148189660150766, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08240080083550144, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0830862992744379, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.07671771399404469, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08133961005057122, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08497664792277387, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0798639048184311, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08358395455374698, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0823253441967492, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08481525152513932, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08087332351814079, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08472658825442438, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08130064230930303, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08548463160919732, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08766081807074849, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08429620890836177, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08967775584684667, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08954136777119905, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08208346203854476, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0777975364977486, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08415475308694655, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08311462597093834, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.09049367606603595, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08506733407029377, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0831437035778301, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08904865090317102, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08549584315205988, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0813828692360276, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.0858975818340205, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08216782766871009, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08801528691769411, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.09015922778415295, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08557886782589165, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08496782624416377, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08264641399037757, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08848618454728452, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08503783486589797, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08487858344368673, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08690617062103138, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08854074797199352, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08407057028568064, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08968484343545849, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08503713241005238, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08354747694948114, 0.0
40, 50.0, 8, 0.5, 85.00099999999962, 0.9500000000000167, 0.08430602773444526, 0.0
